"ref_area.label","indicator.label","source.label","sex.label","classif1.label","time","obs_value","obs_status.label","note_classif.label","note_indicator.label","note_source.label"
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Total","Age (5-year bands): 50-54","2002Q2",78.64,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Total","Age (5-year bands): 55-59","2002Q2",72.14,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Total","Age (5-year bands): 60-64","2002Q2",49.95,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Total","Age (5-year bands): 65+","2002Q2",20.78,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Male","Age (5-year bands): Total","2002Q2",70.65,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Male","Age (5-year bands): 15-19","2002Q2",15.56,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Male","Age (5-year bands): 20-24","2002Q2",65.1,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Male","Age (5-year bands): 25-29","2002Q2",87.93,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Male","Age (5-year bands): 30-34","2002Q2",91.65,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Male","Age (5-year bands): 35-39","2002Q2",93.33,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Male","Age (5-year bands): 40-44","2002Q2",93.98,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Male","Age (5-year bands): 45-49","2002Q2",93.75,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Male","Age (5-year bands): 50-54","2002Q2",92.11,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Male","Age (5-year bands): 55-59","2002Q2",87.87,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Male","Age (5-year bands): 60-64","2002Q2",64.5,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Male","Age (5-year bands): 65+","2002Q2",30.45,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Female","Age (5-year bands): Total","2002Q2",46.28,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Female","Age (5-year bands): 15-19","2002Q2",15.47,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Female","Age (5-year bands): 20-24","2002Q2",66.57,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Female","Age (5-year bands): 25-29","2002Q2",65.84,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Female","Age (5-year bands): 30-34","2002Q2",56.39,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Female","Age (5-year bands): 35-39","2002Q2",58.39,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Female","Age (5-year bands): 40-44","2002Q2",67.94,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Female","Age (5-year bands): 45-49","2002Q2",68.32,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Female","Age (5-year bands): 50-54","2002Q2",65.31,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Female","Age (5-year bands): 55-59","2002Q2",56.88,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Female","Age (5-year bands): 60-64","2002Q2",36.2,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Female","Age (5-year bands): 65+","2002Q2",13.75,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Total","Age (Youth, adults): 15+","2002Q1",57.49,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Total","Age (Youth, adults): 15-64","2002Q1",67.69,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Total","Age (Youth, adults): 15-24","2002Q1",38.85,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Total","Age (Youth, adults): 25+","2002Q1",60.53,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Male","Age (Youth, adults): 15+","2002Q1",70.46,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Male","Age (Youth, adults): 15-64","2002Q1",79.68,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Male","Age (Youth, adults): 15-24","2002Q1",38.44,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Male","Age (Youth, adults): 25+","2002Q1",76.01,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Female","Age (Youth, adults): 15+","2002Q1",45.31,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Female","Age (Youth, adults): 15-64","2002Q1",55.64,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Female","Age (Youth, adults): 15-24","2002Q1",39.27,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Female","Age (Youth, adults): 25+","2002Q1",46.23,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Total","Age (Aggregate bands): Total","2002Q1",57.49,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Total","Age (Aggregate bands): 15-24","2002Q1",38.85,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Total","Age (Aggregate bands): 25-54","2002Q1",77.67,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Total","Age (Aggregate bands): 55-64","2002Q1",61.66,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Total","Age (Aggregate bands): 65+","2002Q1",19.72,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Male","Age (Aggregate bands): Total","2002Q1",70.46,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Male","Age (Aggregate bands): 15-24","2002Q1",38.44,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Male","Age (Aggregate bands): 25-54","2002Q1",92.19,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Male","Age (Aggregate bands): 55-64","2002Q1",77.38,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Male","Age (Aggregate bands): 65+","2002Q1",29.88,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Female","Age (Aggregate bands): Total","2002Q1",45.31,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Female","Age (Aggregate bands): 15-24","2002Q1",39.27,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Female","Age (Aggregate bands): 25-54","2002Q1",63,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Female","Age (Aggregate bands): 55-64","2002Q1",46.63,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Female","Age (Aggregate bands): 65+","2002Q1",12.3,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Total","Age (10-year bands): Total","2002Q1",57.49,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Total","Age (10-year bands): 15-24","2002Q1",38.85,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Total","Age (10-year bands): 25-34","2002Q1",75.74,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Total","Age (10-year bands): 35-44","2002Q1",77.77,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Total","Age (10-year bands): 45-54","2002Q1",79.47,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Total","Age (10-year bands): 55-64","2002Q1",61.66,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Total","Age (10-year bands): 65+","2002Q1",19.72,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Male","Age (10-year bands): Total","2002Q1",70.46,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Male","Age (10-year bands): 15-24","2002Q1",38.44,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Male","Age (10-year bands): 25-34","2002Q1",90.23,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Male","Age (10-year bands): 35-44","2002Q1",94.13,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Male","Age (10-year bands): 45-54","2002Q1",92.55,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Male","Age (10-year bands): 55-64","2002Q1",77.38,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Male","Age (10-year bands): 65+","2002Q1",29.88,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Female","Age (10-year bands): Total","2002Q1",45.31,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
"Japan","Employment-to-population ratio by sex and age (%)","LFS - Labour Force Survey","Sex: Female","Age (10-year bands): 15-24","2002Q1",39.27,,,"Frequency: Monthly","Repository: ILO-STATISTICS - Micro data processing"
